score_id,table_id,nom,domaine,semaine,completude,unicite,validite,score_global,alerte
SCR_0002966,TBL_0110,marketing_pendant_10,Marketing,2024-49,98.2,96.6,93.5,96.1,False
SCR_0002967,TBL_0110,marketing_pendant_10,Marketing,2024-50,85.8,96.9,91.4,91.4,False
SCR_0002968,TBL_0110,marketing_pendant_10,Marketing,2024-51,90.9,92.1,92.8,91.9,False
SCR_0002969,TBL_0110,marketing_pendant_10,Marketing,2024-52,88.3,92.7,95.7,92.2,False
SCR_0002970,TBL_0110,marketing_pendant_10,Marketing,2024-53,83.8,96.7,95.4,92.0,False
SCR_0002971,TBL_0111,marketing_douter_11,Marketing,2024-27,76.5,82.5,81.9,80.3,False
SCR_0002972,TBL_0111,marketing_douter_11,Marketing,2024-28,81.1,84.5,85.2,83.6,False
SCR_0002973,TBL_0111,marketing_douter_11,Marketing,2024-29,87.1,83.5,74.4,81.7,False
SCR_0002974,TBL_0111,marketing_douter_11,Marketing,2024-30,83.3,90.0,85.0,86.1,False
SCR_0002975,TBL_0111,marketing_douter_11,Marketing,2024-31,75.6,84.6,77.4,79.2,True
SCR_0002976,TBL_0111,marketing_douter_11,Marketing,2024-32,82.6,80.9,81.5,81.7,False
SCR_0002977,TBL_0111,marketing_douter_11,Marketing,2024-33,76.0,85.4,81.2,80.9,False
SCR_0002978,TBL_0111,marketing_douter_11,Marketing,2024-34,80.7,85.1,78.1,81.3,False
SCR_0002979,TBL_0111,marketing_douter_11,Marketing,2024-35,82.5,84.9,78.1,81.8,False
SCR_0002980,TBL_0111,marketing_douter_11,Marketing,2024-36,89.0,86.4,82.2,85.9,False
SCR_0002981,TBL_0111,marketing_douter_11,Marketing,2024-37,85.7,90.5,82.3,86.2,False
SCR_0002982,TBL_0111,marketing_douter_11,Marketing,2024-38,81.4,82.0,82.3,81.9,False
SCR_0002983,TBL_0111,marketing_douter_11,Marketing,2024-39,79.2,85.6,84.7,83.2,False
SCR_0002984,TBL_0111,marketing_douter_11,Marketing,2024-40,82.2,85.7,76.9,81.6,False
SCR_0002985,TBL_0111,marketing_douter_11,Marketing,2024-41,76.2,83.4,81.6,80.4,False
SCR_0002986,TBL_0111,marketing_douter_11,Marketing,2024-42,84.2,81.5,81.2,82.3,False
SCR_0002987,TBL_0111,marketing_douter_11,Marketing,2024-43,83.8,84.1,85.3,84.4,False
SCR_0002988,TBL_0111,marketing_douter_11,Marketing,2024-44,79.4,85.8,81.9,82.4,False
SCR_0002989,TBL_0111,marketing_douter_11,Marketing,2024-45,82.7,80.4,81.2,81.4,False
SCR_0002990,TBL_0111,marketing_douter_11,Marketing,2024-46,81.2,86.6,90.5,86.1,False
SCR_0002991,TBL_0111,marketing_douter_11,Marketing,2024-47,78.4,89.4,79.7,82.5,False
SCR_0002992,TBL_0111,marketing_douter_11,Marketing,2024-48,85.3,87.5,78.4,83.7,False
SCR_0002993,TBL_0111,marketing_douter_11,Marketing,2024-49,81.2,84.8,86.1,84.0,False
SCR_0002994,TBL_0111,marketing_douter_11,Marketing,2024-50,79.1,84.1,89.8,84.3,False
SCR_0002995,TBL_0111,marketing_douter_11,Marketing,2024-51,79.6,87.5,81.9,83.0,False
SCR_0002996,TBL_0111,marketing_douter_11,Marketing,2024-52,86.7,83.0,79.9,83.2,False
SCR_0002997,TBL_0111,marketing_douter_11,Marketing,2024-53,86.1,83.7,91.0,86.9,False
SCR_0002998,TBL_0112,marketing_intérieur_12,Marketing,2024-27,83.6,84.5,73.9,80.7,False
SCR_0002999,TBL_0112,marketing_intérieur_12,Marketing,2024-28,79.9,85.3,88.8,84.7,False
SCR_0003000,TBL_0112,marketing_intérieur_12,Marketing,2024-29,86.4,82.9,87.0,85.4,False
SCR_0003001,TBL_0112,marketing_intérieur_12,Marketing,2024-30,83.1,88.2,85.5,85.6,False
SCR_0003002,TBL_0112,marketing_intérieur_12,Marketing,2024-31,72.2,84.5,77.2,78.0,True
SCR_0003003,TBL_0112,marketing_intérieur_12,Marketing,2024-32,79.2,87.9,84.5,83.9,False
SCR_0003004,TBL_0112,marketing_intérieur_12,Marketing,2024-33,84.6,86.0,76.5,82.4,False
SCR_0003005,TBL_0112,marketing_intérieur_12,Marketing,2024-34,69.9,85.4,81.9,79.1,True
SCR_0003006,TBL_0112,marketing_intérieur_12,Marketing,2024-35,76.1,79.9,79.3,78.4,True
SCR_0003007,TBL_0112,marketing_intérieur_12,Marketing,2024-36,79.2,87.0,83.9,83.4,False
SCR_0003008,TBL_0112,marketing_intérieur_12,Marketing,2024-37,86.4,81.9,87.4,85.2,False
SCR_0003009,TBL_0112,marketing_intérieur_12,Marketing,2024-38,80.2,87.1,80.8,82.7,False
SCR_0003010,TBL_0112,marketing_intérieur_12,Marketing,2024-39,84.3,85.9,79.6,83.3,False
SCR_0003011,TBL_0112,marketing_intérieur_12,Marketing,2024-40,80.0,84.3,85.4,83.2,False
SCR_0003012,TBL_0112,marketing_intérieur_12,Marketing,2024-41,75.3,84.9,85.0,81.7,False
SCR_0003013,TBL_0112,marketing_intérieur_12,Marketing,2024-42,80.1,89.0,86.9,85.3,False
SCR_0003014,TBL_0112,marketing_intérieur_12,Marketing,2024-43,80.0,85.7,84.5,83.4,False
SCR_0003015,TBL_0112,marketing_intérieur_12,Marketing,2024-44,81.6,79.5,81.5,80.9,False
SCR_0003016,TBL_0112,marketing_intérieur_12,Marketing,2024-45,74.1,88.8,82.7,81.9,False
SCR_0003017,TBL_0112,marketing_intérieur_12,Marketing,2024-46,79.2,87.7,85.1,84.0,False
SCR_0003018,TBL_0112,marketing_intérieur_12,Marketing,2024-47,75.5,84.8,81.3,80.5,False
SCR_0003019,TBL_0112,marketing_intérieur_12,Marketing,2024-48,73.0,82.9,82.1,79.3,True
SCR_0003020,TBL_0112,marketing_intérieur_12,Marketing,2024-49,79.5,80.6,88.8,83.0,False
SCR_0003021,TBL_0112,marketing_intérieur_12,Marketing,2024-50,79.6,85.1,85.0,83.2,False
SCR_0003022,TBL_0112,marketing_intérieur_12,Marketing,2024-51,76.8,86.4,81.2,81.5,False
SCR_0003023,TBL_0112,marketing_intérieur_12,Marketing,2024-52,76.4,86.7,90.5,84.5,False
SCR_0003024,TBL_0112,marketing_intérieur_12,Marketing,2024-53,82.9,87.8,80.4,83.7,False
SCR_0003025,TBL_0113,marketing_recueillir_13,Marketing,2024-27,68.6,92.5,90.3,83.8,False
SCR_0003026,TBL_0113,marketing_recueillir_13,Marketing,2024-28,81.2,87.0,74.2,80.8,False
SCR_0003027,TBL_0113,marketing_recueillir_13,Marketing,2024-29,70.7,82.9,79.5,77.7,True
SCR_0003028,TBL_0113,marketing_recueillir_13,Marketing,2024-30,81.4,87.6,81.5,83.5,False
SCR_0003029,TBL_0113,marketing_recueillir_13,Marketing,2024-31,80.5,86.8,90.2,85.8,False
SCR_0003030,TBL_0113,marketing_recueillir_13,Marketing,2024-32,83.0,87.6,77.1,82.6,False
SCR_0003031,TBL_0113,marketing_recueillir_13,Marketing,2024-33,77.8,87.0,74.2,79.7,True
SCR_0003032,TBL_0113,marketing_recueillir_13,Marketing,2024-34,80.1,91.6,80.8,84.2,False
SCR_0003033,TBL_0113,marketing_recueillir_13,Marketing,2024-35,69.9,84.3,80.5,78.2,True
SCR_0003034,TBL_0113,marketing_recueillir_13,Marketing,2024-36,73.0,87.0,85.1,81.7,False
SCR_0003035,TBL_0113,marketing_recueillir_13,Marketing,2024-37,77.9,92.1,75.0,81.7,False
SCR_0003036,TBL_0113,marketing_recueillir_13,Marketing,2024-38,73.6,90.3,82.2,82.0,False
SCR_0003037,TBL_0113,marketing_recueillir_13,Marketing,2024-39,81.1,89.3,89.2,86.5,False
SCR_0003038,TBL_0113,marketing_recueillir_13,Marketing,2024-40,77.2,91.2,78.4,82.3,False
SCR_0003039,TBL_0113,marketing_recueillir_13,Marketing,2024-41,75.1,90.7,88.1,84.6,False
SCR_0003040,TBL_0113,marketing_recueillir_13,Marketing,2024-42,77.9,87.8,86.9,84.2,False
SCR_0003041,TBL_0113,marketing_recueillir_13,Marketing,2024-43,66.2,83.7,83.4,77.8,True
SCR_0003042,TBL_0113,marketing_recueillir_13,Marketing,2024-44,75.1,89.8,80.3,81.7,False
SCR_0003043,TBL_0113,marketing_recueillir_13,Marketing,2024-45,77.3,85.6,82.9,81.9,False
SCR_0003044,TBL_0113,marketing_recueillir_13,Marketing,2024-46,79.0,91.7,90.1,86.9,False
SCR_0003045,TBL_0113,marketing_recueillir_13,Marketing,2024-47,76.0,88.8,72.4,79.1,True
SCR_0003046,TBL_0113,marketing_recueillir_13,Marketing,2024-48,72.9,87.4,85.3,81.9,False
SCR_0003047,TBL_0113,marketing_recueillir_13,Marketing,2024-49,72.6,90.4,80.0,81.0,False
SCR_0003048,TBL_0113,marketing_recueillir_13,Marketing,2024-50,74.3,88.7,78.0,80.3,False
SCR_0003049,TBL_0113,marketing_recueillir_13,Marketing,2024-51,73.3,82.9,78.8,78.3,True
SCR_0003050,TBL_0113,marketing_recueillir_13,Marketing,2024-52,73.1,86.5,82.1,80.6,False
SCR_0003051,TBL_0113,marketing_recueillir_13,Marketing,2024-53,77.6,88.7,85.0,83.8,False
SCR_0003052,TBL_0114,marketing_frais_14,Marketing,2024-27,87.3,89.1,85.7,87.4,False
SCR_0003053,TBL_0114,marketing_frais_14,Marketing,2024-28,86.3,91.7,95.0,91.0,False
SCR_0003054,TBL_0114,marketing_frais_14,Marketing,2024-29,89.8,88.4,87.5,88.6,False
SCR_0003055,TBL_0114,marketing_frais_14,Marketing,2024-30,87.7,93.2,92.7,91.2,False
SCR_0003056,TBL_0114,marketing_frais_14,Marketing,2024-31,84.7,86.2,83.0,84.6,False
SCR_0003057,TBL_0114,marketing_frais_14,Marketing,2024-32,86.1,91.0,82.5,86.5,False
SCR_0003058,TBL_0114,marketing_frais_14,Marketing,2024-33,85.2,91.9,82.2,86.4,False
SCR_0003059,TBL_0114,marketing_frais_14,Marketing,2024-34,89.4,88.9,94.3,90.9,False
SCR_0003060,TBL_0114,marketing_frais_14,Marketing,2024-35,82.9,86.9,85.7,85.2,False
SCR_0003061,TBL_0114,marketing_frais_14,Marketing,2024-36,84.6,88.8,86.9,86.8,False
SCR_0003062,TBL_0114,marketing_frais_14,Marketing,2024-37,86.3,89.5,87.7,87.8,False
SCR_0003063,TBL_0114,marketing_frais_14,Marketing,2024-38,78.2,91.2,87.6,85.7,False
SCR_0003064,TBL_0114,marketing_frais_14,Marketing,2024-39,91.4,87.2,79.0,85.9,False
SCR_0003065,TBL_0114,marketing_frais_14,Marketing,2024-40,87.5,91.0,83.0,87.2,False
SCR_0003066,TBL_0114,marketing_frais_14,Marketing,2024-41,78.9,94.6,95.1,89.5,False
SCR_0003067,TBL_0114,marketing_frais_14,Marketing,2024-42,75.1,88.6,96.3,86.7,False
SCR_0003068,TBL_0114,marketing_frais_14,Marketing,2024-43,83.1,88.5,86.6,86.1,False
SCR_0003069,TBL_0114,marketing_frais_14,Marketing,2024-44,80.5,84.9,93.3,86.2,False
SCR_0003070,TBL_0114,marketing_frais_14,Marketing,2024-45,77.6,90.7,92.4,86.9,False
SCR_0003071,TBL_0114,marketing_frais_14,Marketing,2024-46,79.2,87.2,94.1,86.8,False
SCR_0003072,TBL_0114,marketing_frais_14,Marketing,2024-47,87.1,88.1,94.0,89.7,False
SCR_0003073,TBL_0114,marketing_frais_14,Marketing,2024-48,89.8,90.8,83.5,88.0,False
SCR_0003074,TBL_0114,marketing_frais_14,Marketing,2024-49,83.3,90.9,87.1,87.1,False
SCR_0003075,TBL_0114,marketing_frais_14,Marketing,2024-50,88.8,85.4,80.5,84.9,False
SCR_0003076,TBL_0114,marketing_frais_14,Marketing,2024-51,85.7,88.5,84.9,86.4,False
SCR_0003077,TBL_0114,marketing_frais_14,Marketing,2024-52,77.9,90.1,87.7,85.2,False
SCR_0003078,TBL_0114,marketing_frais_14,Marketing,2024-53,87.6,90.2,87.3,88.4,False
SCR_0003079,TBL_0115,marketing_apprendre_15,Marketing,2024-27,94.7,91.1,94.7,93.5,False
SCR_0003080,TBL_0115,marketing_apprendre_15,Marketing,2024-28,83.3,92.5,85.9,87.2,False
SCR_0003081,TBL_0115,marketing_apprendre_15,Marketing,2024-29,93.1,94.8,91.9,93.3,False
SCR_0003082,TBL_0115,marketing_apprendre_15,Marketing,2024-30,85.6,94.1,88.2,89.3,False
SCR_0003083,TBL_0115,marketing_apprendre_15,Marketing,2024-31,91.5,92.0,98.6,94.0,False
SCR_0003084,TBL_0115,marketing_apprendre_15,Marketing,2024-32,83.3,92.6,100.0,92.0,False
SCR_0003085,TBL_0115,marketing_apprendre_15,Marketing,2024-33,88.3,91.1,93.1,90.8,False
SCR_0003086,TBL_0115,marketing_apprendre_15,Marketing,2024-34,88.1,92.5,86.5,89.0,False
SCR_0003087,TBL_0115,marketing_apprendre_15,Marketing,2024-35,100.0,94.2,82.4,92.2,False
SCR_0003088,TBL_0115,marketing_apprendre_15,Marketing,2024-36,96.0,96.8,88.2,93.7,False
SCR_0003089,TBL_0115,marketing_apprendre_15,Marketing,2024-37,86.3,97.0,90.8,91.4,False
SCR_0003090,TBL_0115,marketing_apprendre_15,Marketing,2024-38,82.3,100.0,89.8,90.7,False
SCR_0003091,TBL_0115,marketing_apprendre_15,Marketing,2024-39,96.0,98.8,87.0,93.9,False
SCR_0003092,TBL_0115,marketing_apprendre_15,Marketing,2024-40,94.1,93.0,82.7,89.9,False
SCR_0003093,TBL_0115,marketing_apprendre_15,Marketing,2024-41,88.3,96.2,89.7,91.4,False
SCR_0003094,TBL_0115,marketing_apprendre_15,Marketing,2024-42,88.8,98.4,92.5,93.2,False
SCR_0003095,TBL_0115,marketing_apprendre_15,Marketing,2024-43,86.6,97.1,93.0,92.2,False
SCR_0003096,TBL_0115,marketing_apprendre_15,Marketing,2024-44,79.9,96.3,94.0,90.1,False
SCR_0003097,TBL_0115,marketing_apprendre_15,Marketing,2024-45,90.1,97.7,88.6,92.1,False
SCR_0003098,TBL_0115,marketing_apprendre_15,Marketing,2024-46,91.3,90.3,94.0,91.9,False
SCR_0003099,TBL_0115,marketing_apprendre_15,Marketing,2024-47,97.8,92.0,88.2,92.7,False
SCR_0003100,TBL_0115,marketing_apprendre_15,Marketing,2024-48,87.2,95.4,86.7,89.8,False
SCR_0003101,TBL_0115,marketing_apprendre_15,Marketing,2024-49,91.7,97.5,94.7,94.6,False
SCR_0003102,TBL_0115,marketing_apprendre_15,Marketing,2024-50,82.9,98.0,96.7,92.5,False
SCR_0003103,TBL_0115,marketing_apprendre_15,Marketing,2024-51,93.3,96.1,93.1,94.2,False
SCR_0003104,TBL_0115,marketing_apprendre_15,Marketing,2024-52,94.1,100.0,87.2,93.8,False
SCR_0003105,TBL_0115,marketing_apprendre_15,Marketing,2024-53,94.3,94.7,91.4,93.5,False
SCR_0003106,TBL_0116,marketing_papa_16,Marketing,2024-27,68.9,87.1,75.0,77.0,True
SCR_0003107,TBL_0116,marketing_papa_16,Marketing,2024-28,73.1,84.7,77.8,78.5,True
SCR_0003108,TBL_0116,marketing_papa_16,Marketing,2024-29,73.4,88.3,71.9,77.9,True
SCR_0003109,TBL_0116,marketing_papa_16,Marketing,2024-30,69.2,89.1,76.0,78.1,True
SCR_0003110,TBL_0116,marketing_papa_16,Marketing,2024-31,79.3,88.7,83.0,83.7,False
SCR_0003111,TBL_0116,marketing_papa_16,Marketing,2024-32,80.6,87.1,77.1,81.6,False
SCR_0003112,TBL_0116,marketing_papa_16,Marketing,2024-33,78.5,89.5,79.1,82.4,False
SCR_0003113,TBL_0116,marketing_papa_16,Marketing,2024-34,80.6,87.4,80.2,82.7,False
SCR_0003114,TBL_0116,marketing_papa_16,Marketing,2024-35,75.1,85.2,80.4,80.2,False
SCR_0003115,TBL_0116,marketing_papa_16,Marketing,2024-36,80.6,89.3,80.2,83.4,False
SCR_0003116,TBL_0116,marketing_papa_16,Marketing,2024-37,74.4,89.0,83.7,82.4,False
SCR_0003117,TBL_0116,marketing_papa_16,Marketing,2024-38,77.4,87.0,81.6,82.0,False
SCR_0003118,TBL_0116,marketing_papa_16,Marketing,2024-39,76.9,85.0,80.8,80.9,False
SCR_0003119,TBL_0116,marketing_papa_16,Marketing,2024-40,66.4,89.4,83.3,79.7,True
SCR_0003120,TBL_0116,marketing_papa_16,Marketing,2024-41,78.0,86.8,81.5,82.1,False
SCR_0003121,TBL_0116,marketing_papa_16,Marketing,2024-42,80.7,92.2,79.9,84.3,False
SCR_0003122,TBL_0116,marketing_papa_16,Marketing,2024-43,75.6,91.3,72.5,79.8,True
SCR_0003123,TBL_0116,marketing_papa_16,Marketing,2024-44,73.7,92.0,84.9,83.5,False
SCR_0003124,TBL_0116,marketing_papa_16,Marketing,2024-45,76.5,83.5,79.8,79.9,True
SCR_0003125,TBL_0116,marketing_papa_16,Marketing,2024-46,72.6,89.0,76.0,79.2,True
SCR_0003126,TBL_0116,marketing_papa_16,Marketing,2024-47,70.9,81.8,86.1,79.6,True
SCR_0003127,TBL_0116,marketing_papa_16,Marketing,2024-48,73.4,88.5,80.0,80.6,False
SCR_0003128,TBL_0116,marketing_papa_16,Marketing,2024-49,70.7,84.2,75.0,76.6,True
SCR_0003129,TBL_0116,marketing_papa_16,Marketing,2024-50,72.1,89.1,76.0,79.1,True
SCR_0003130,TBL_0116,marketing_papa_16,Marketing,2024-51,82.0,91.1,84.0,85.7,False
SCR_0003131,TBL_0116,marketing_papa_16,Marketing,2024-52,74.5,92.5,78.9,82.0,False
SCR_0003132,TBL_0116,marketing_papa_16,Marketing,2024-53,74.9,88.5,83.5,82.3,False
SCR_0003133,TBL_0117,marketing_bois_17,Marketing,2024-27,87.5,88.6,85.3,87.1,False
SCR_0003134,TBL_0117,marketing_bois_17,Marketing,2024-28,87.6,92.1,86.0,88.6,False
SCR_0003135,TBL_0117,marketing_bois_17,Marketing,2024-29,78.7,89.4,91.1,86.4,False
SCR_0003136,TBL_0117,marketing_bois_17,Marketing,2024-30,92.2,86.4,85.9,88.2,False
SCR_0003137,TBL_0117,marketing_bois_17,Marketing,2024-31,83.4,94.1,87.8,88.4,False
SCR_0003138,TBL_0117,marketing_bois_17,Marketing,2024-32,81.4,91.7,86.0,86.4,False
SCR_0003139,TBL_0117,marketing_bois_17,Marketing,2024-33,80.1,87.3,96.7,88.0,False
SCR_0003140,TBL_0117,marketing_bois_17,Marketing,2024-34,86.5,90.3,86.8,87.9,False
SCR_0003141,TBL_0117,marketing_bois_17,Marketing,2024-35,86.2,90.8,89.5,88.8,False
SCR_0003142,TBL_0117,marketing_bois_17,Marketing,2024-36,85.5,92.6,88.1,88.7,False
SCR_0003143,TBL_0117,marketing_bois_17,Marketing,2024-37,81.1,88.2,78.1,82.5,False
SCR_0003144,TBL_0117,marketing_bois_17,Marketing,2024-38,93.1,92.6,83.8,89.8,False
SCR_0003145,TBL_0117,marketing_bois_17,Marketing,2024-39,83.9,88.1,95.7,89.2,False
SCR_0003146,TBL_0117,marketing_bois_17,Marketing,2024-40,79.3,90.3,87.5,85.7,False
SCR_0003147,TBL_0117,marketing_bois_17,Marketing,2024-41,88.3,89.7,79.2,85.7,False
SCR_0003148,TBL_0117,marketing_bois_17,Marketing,2024-42,84.0,87.1,88.4,86.5,False
SCR_0003149,TBL_0117,marketing_bois_17,Marketing,2024-43,90.7,84.8,84.0,86.5,False
SCR_0003150,TBL_0117,marketing_bois_17,Marketing,2024-44,82.8,88.9,91.7,87.8,False
SCR_0003151,TBL_0117,marketing_bois_17,Marketing,2024-45,84.3,91.2,84.9,86.8,False
SCR_0003152,TBL_0117,marketing_bois_17,Marketing,2024-46,85.9,92.3,84.3,87.5,False
SCR_0003153,TBL_0117,marketing_bois_17,Marketing,2024-47,88.1,90.2,93.2,90.5,False
SCR_0003154,TBL_0117,marketing_bois_17,Marketing,2024-48,84.2,91.1,87.8,87.7,False
SCR_0003155,TBL_0117,marketing_bois_17,Marketing,2024-49,84.6,90.8,90.7,88.7,False
SCR_0003156,TBL_0117,marketing_bois_17,Marketing,2024-50,80.0,94.3,78.7,84.3,False
SCR_0003157,TBL_0117,marketing_bois_17,Marketing,2024-51,82.3,89.7,90.1,87.4,False
SCR_0003158,TBL_0117,marketing_bois_17,Marketing,2024-52,91.3,84.4,85.5,87.1,False
SCR_0003159,TBL_0117,marketing_bois_17,Marketing,2024-53,76.5,90.1,89.4,85.3,False
SCR_0003160,TBL_0118,marketing_être_18,Marketing,2024-27,96.4,95.4,97.2,96.3,False
SCR_0003161,TBL_0118,marketing_être_18,Marketing,2024-28,92.3,93.7,85.0,90.3,False
SCR_0003162,TBL_0118,marketing_être_18,Marketing,2024-29,91.1,90.5,98.5,93.4,False
SCR_0003163,TBL_0118,marketing_être_18,Marketing,2024-30,89.4,98.6,89.6,92.5,False
SCR_0003164,TBL_0118,marketing_être_18,Marketing,2024-31,91.1,95.6,91.8,92.8,False
SCR_0003165,TBL_0118,marketing_être_18,Marketing,2024-32,88.3,96.2,87.4,90.6,False
SCR_0003166,TBL_0118,marketing_être_18,Marketing,2024-33,85.2,98.7,95.6,93.2,False
SCR_0003167,TBL_0118,marketing_être_18,Marketing,2024-34,90.3,100.0,90.7,93.7,False
SCR_0003168,TBL_0118,marketing_être_18,Marketing,2024-35,95.3,95.5,86.9,92.6,False
SCR_0003169,TBL_0118,marketing_être_18,Marketing,2024-36,97.4,98.0,91.4,95.6,False
SCR_0003170,TBL_0118,marketing_être_18,Marketing,2024-37,92.9,93.8,96.1,94.3,False
SCR_0003171,TBL_0118,marketing_être_18,Marketing,2024-38,80.4,91.9,96.9,89.7,False
SCR_0003172,TBL_0118,marketing_être_18,Marketing,2024-39,89.0,95.6,85.3,90.0,False
SCR_0003173,TBL_0118,marketing_être_18,Marketing,2024-40,97.4,98.6,91.0,95.7,False
SCR_0003174,TBL_0118,marketing_être_18,Marketing,2024-41,88.4,98.1,100.0,95.5,False
SCR_0003175,TBL_0118,marketing_être_18,Marketing,2024-42,93.8,100.0,87.4,93.7,False
SCR_0003176,TBL_0118,marketing_être_18,Marketing,2024-43,86.7,91.4,94.2,90.8,False
SCR_0003177,TBL_0118,marketing_être_18,Marketing,2024-44,90.7,94.5,96.0,93.7,False
SCR_0003178,TBL_0118,marketing_être_18,Marketing,2024-45,94.9,90.4,89.0,91.4,False
SCR_0003179,TBL_0118,marketing_être_18,Marketing,2024-46,93.3,93.6,88.0,91.6,False
SCR_0003180,TBL_0118,marketing_être_18,Marketing,2024-47,94.1,91.1,90.5,91.9,False
SCR_0003181,TBL_0118,marketing_être_18,Marketing,2024-48,91.3,93.3,95.9,93.5,False
SCR_0003182,TBL_0118,marketing_être_18,Marketing,2024-49,87.7,99.2,91.4,92.8,False
SCR_0003183,TBL_0118,marketing_être_18,Marketing,2024-50,92.7,97.2,88.9,92.9,False
SCR_0003184,TBL_0118,marketing_être_18,Marketing,2024-51,81.8,96.1,92.4,90.1,False
SCR_0003185,TBL_0118,marketing_être_18,Marketing,2024-52,92.2,94.3,89.8,92.1,False
SCR_0003186,TBL_0118,marketing_être_18,Marketing,2024-53,98.0,90.6,95.7,94.8,False
SCR_0003187,TBL_0119,marketing_signifier_19,Marketing,2024-27,87.7,94.0,90.4,90.7,False
SCR_0003188,TBL_0119,marketing_signifier_19,Marketing,2024-28,86.8,96.7,99.0,94.2,False
SCR_0003189,TBL_0119,marketing_signifier_19,Marketing,2024-29,91.9,95.3,87.1,91.4,False
SCR_0003190,TBL_0119,marketing_signifier_19,Marketing,2024-30,92.1,100.0,90.1,94.1,False
SCR_0003191,TBL_0119,marketing_signifier_19,Marketing,2024-31,88.5,93.3,89.6,90.5,False
SCR_0003192,TBL_0119,marketing_signifier_19,Marketing,2024-32,79.0,96.2,87.8,87.7,False
SCR_0003193,TBL_0119,marketing_signifier_19,Marketing,2024-33,83.6,97.3,86.6,89.2,False
SCR_0003194,TBL_0119,marketing_signifier_19,Marketing,2024-34,88.6,99.4,85.0,91.0,False
SCR_0003195,TBL_0119,marketing_signifier_19,Marketing,2024-35,83.9,95.8,97.7,92.5,False
SCR_0003196,TBL_0119,marketing_signifier_19,Marketing,2024-36,83.7,96.2,94.9,91.6,False
SCR_0003197,TBL_0119,marketing_signifier_19,Marketing,2024-37,81.8,97.4,96.4,91.9,False
SCR_0003198,TBL_0119,marketing_signifier_19,Marketing,2024-38,88.8,98.8,97.7,95.1,False
SCR_0003199,TBL_0119,marketing_signifier_19,Marketing,2024-39,90.4,93.6,87.1,90.4,False
SCR_0003200,TBL_0119,marketing_signifier_19,Marketing,2024-40,89.8,96.7,90.4,92.3,False
SCR_0003201,TBL_0119,marketing_signifier_19,Marketing,2024-41,81.2,98.8,93.0,91.0,False
SCR_0003202,TBL_0119,marketing_signifier_19,Marketing,2024-42,88.5,97.6,99.6,95.2,False
SCR_0003203,TBL_0119,marketing_signifier_19,Marketing,2024-43,78.8,96.3,84.9,86.7,False
SCR_0003204,TBL_0119,marketing_signifier_19,Marketing,2024-44,92.0,95.4,95.2,94.2,False
SCR_0003205,TBL_0119,marketing_signifier_19,Marketing,2024-45,88.0,89.4,89.7,89.0,False
SCR_0003206,TBL_0119,marketing_signifier_19,Marketing,2024-46,91.6,98.0,86.1,91.9,False
SCR_0003207,TBL_0119,marketing_signifier_19,Marketing,2024-47,94.1,93.1,93.8,93.7,False
SCR_0003208,TBL_0119,marketing_signifier_19,Marketing,2024-48,88.0,95.5,96.5,93.3,False
SCR_0003209,TBL_0119,marketing_signifier_19,Marketing,2024-49,85.1,93.0,92.9,90.3,False
SCR_0003210,TBL_0119,marketing_signifier_19,Marketing,2024-50,99.6,92.4,100.0,97.3,False
SCR_0003211,TBL_0119,marketing_signifier_19,Marketing,2024-51,98.0,94.7,90.5,94.4,False
SCR_0003212,TBL_0119,marketing_signifier_19,Marketing,2024-52,87.2,94.8,85.0,89.0,False
SCR_0003213,TBL_0119,marketing_signifier_19,Marketing,2024-53,89.7,99.5,88.9,92.7,False
SCR_0003214,TBL_0120,marketing_précéder_20,Marketing,2024-27,84.0,84.9,89.9,86.3,False
SCR_0003215,TBL_0120,marketing_précéder_20,Marketing,2024-28,86.1,90.2,86.9,87.7,False
SCR_0003216,TBL_0120,marketing_précéder_20,Marketing,2024-29,83.8,91.5,87.9,87.7,False
SCR_0003217,TBL_0120,marketing_précéder_20,Marketing,2024-30,86.3,90.6,93.6,90.2,False
SCR_0003218,TBL_0120,marketing_précéder_20,Marketing,2024-31,87.7,90.6,95.6,91.3,False
SCR_0003219,TBL_0120,marketing_précéder_20,Marketing,2024-32,86.7,93.9,91.0,90.5,False
SCR_0003220,TBL_0120,marketing_précéder_20,Marketing,2024-33,77.6,93.9,88.7,86.7,False
SCR_0003221,TBL_0120,marketing_précéder_20,Marketing,2024-34,84.8,90.8,86.3,87.3,False
SCR_0003222,TBL_0120,marketing_précéder_20,Marketing,2024-35,85.9,88.2,94.4,89.5,False
SCR_0003223,TBL_0120,marketing_précéder_20,Marketing,2024-36,84.5,88.9,83.4,85.6,False
SCR_0003224,TBL_0120,marketing_précéder_20,Marketing,2024-37,86.1,90.6,89.9,88.9,False
SCR_0003225,TBL_0120,marketing_précéder_20,Marketing,2024-38,80.9,85.2,91.1,85.7,False
SCR_0003226,TBL_0120,marketing_précéder_20,Marketing,2024-39,90.9,86.9,95.9,91.2,False
SCR_0003227,TBL_0120,marketing_précéder_20,Marketing,2024-40,86.1,90.0,86.0,87.4,False
SCR_0003228,TBL_0120,marketing_précéder_20,Marketing,2024-41,79.5,93.0,84.1,85.5,False
SCR_0003229,TBL_0120,marketing_précéder_20,Marketing,2024-42,81.9,93.0,78.6,84.5,False
